Mean,MCSE,StdDev,MAD,5%,50%,95%,ESS_bulk,ESS_tail,R_hat
1.18981,0.000154022,0.0140136,0.013892,1.16642,1.1898,1.21288,8315.89,7118.08,1.00094
1.39602,0.000148322,0.0126008,0.0125873,1.37517,1.39603,1.41644,7269.45,6522.05,1.00133
1.37611,0.000146933,0.012425,0.0125057,1.3555,1.37614,1.39612,7197.45,6097.54,1.00108
1.37611,0.000146933,0.012425,0.0125057,1.3555,1.37614,1.39612,7197.45,6097.54,1.00108
1.5343,0.000153577,0.0122753,0.012528,1.51423,1.5343,1.5538,6438.43,5999.53,1.00113
1.5343,0.000153577,0.0122753,0.012528,1.51423,1.5343,1.5538,6438.43,5999.53,1.00113
1.67888,0.00016995,0.0129543,0.0131655,1.65754,1.67897,1.69966,5855.5,5503.86,1.00156
1.67888,0.00016995,0.0129543,0.0131655,1.65754,1.67897,1.69966,5855.5,5503.86,1.00156
0.386601,0.000294535,0.0243996,0.0245126,0.346358,0.386715,0.426694,6883.19,6631.2,1.00035
0.446529,0.000289317,0.0239966,0.0241175,0.406916,0.446635,0.486145,6905.52,6722.36,1.0004
0.931298,0.000200523,0.0180389,0.0177074,0.901232,0.93132,0.960978,8123.93,7000.68,1.00018
0.88225,0.00019244,0.0174908,0.0171945,0.852949,0.882231,0.911057,8290.37,7164.14,1.00033
1.1547,0.000159636,0.0146423,0.0145147,1.13033,1.15474,1.17876,8449.76,7195.32,1.00072
1.14409,0.000160921,0.014778,0.0147074,1.1194,1.14407,1.16835,8469.78,7119.55,1.00076
1.10568,0.00015693,0.0143646,0.014233,1.08162,1.10569,1.12912,8413.83,7031.55,1.00104
1.10568,0.00015693,0.0143646,0.014233,1.08162,1.10569,1.12912,8413.83,7031.55,1.00104
1.34636,0.000147734,0.0127949,0.01278,1.32525,1.34635,1.36717,7538.82,6615.35,1.00113
0.429582,0.000264483,0.0226143,0.0223613,0.391989,0.429368,0.466509,7342.57,6902.2,1.0006
0.41626,0.000293895,0.0243084,0.0244407,0.376136,0.416412,0.456371,6867.12,6692.89,1.00034
0.581799,0.000268273,0.0225922,0.0225348,0.544614,0.581848,0.619266,7117.14,6758.67,1.00036
0.725873,0.000232447,0.0202649,0.0201878,0.692128,0.725865,0.75903,7628.33,6966.66,1.00028
0.720083,0.000219928,0.0194634,0.0193368,0.68789,0.720037,0.751918,7852.16,7033.57,1.00057
0.925841,0.00017943,0.0164849,0.0162115,0.898217,0.925731,0.952739,8458.19,6965.04,1.00052
0.925841,0.00017943,0.0164849,0.0162115,0.898217,0.925731,0.952739,8458.19,6965.04,1.00052
1.07315,0.000158779,0.0145212,0.0144628,1.04894,1.07319,1.09686,8395.76,6976.17,1.00111
1.23792,0.00014987,0.0134078,0.0132396,1.21558,1.23796,1.25986,8041.34,6891.5,1.00106
0.807912,0.000195303,0.0177182,0.0175088,0.778414,0.807839,0.836618,8256.27,7262.24,1.00071
0.807912,0.000195303,0.0177182,0.0175088,0.778414,0.807839,0.836618,8256.27,7262.24,1.00071
1.02653,0.00016576,0.0152942,0.0151966,1.00089,1.02645,1.0516,8534.0,7034.08,1.00088
1.02653,0.00016576,0.0152942,0.0151966,1.00089,1.02645,1.0516,8534.0,7034.08,1.00088
1.40063,0.000153318,0.0131937,0.0132693,1.37869,1.40063,1.42219,7448.28,6697.33,1.00122
1.44581,0.00015157,0.0126685,0.0126688,1.42481,1.44585,1.46635,7026.81,6447.04,1.00149
1.24349,0.000148852,0.0131884,0.0130246,1.22169,1.24345,1.26497,7882.95,6882.8,1.00112
1.24349,0.000148852,0.0131884,0.0130246,1.22169,1.24345,1.26497,7882.95,6882.8,1.00112
0.633447,0.000236357,0.02059,0.0205333,0.599401,0.633378,0.667372,7610.44,7096.91,1.00052
2.04056,0.000304174,0.0240428,0.02407,2.00114,2.04071,2.07981,6274.6,6138.21,1.0003
2.23943,0.000238492,0.0190623,0.0188809,2.20783,2.2395,2.27091,6403.33,6617.73,1.0
2.12904,0.000263246,0.0207458,0.020534,2.09478,2.12911,2.16291,6229.3,6509.32,0.99991
2.23066,0.000239959,0.0192208,0.0190069,2.19882,2.23081,2.26234,6436.46,6624.95,0.99997
1.98712,0.000300053,0.0229181,0.0228469,1.94891,1.98715,2.02467,5852.16,6285.37,0.999914
1.89603,0.000327743,0.0255305,0.0256342,1.85367,1.89611,1.9375,6098.1,6134.26,1.0002
1.95188,0.000317332,0.0248927,0.0249299,1.91061,1.95192,1.99239,6180.38,6509.8,1.00023
1.84743,0.00037692,0.028838,0.0288366,1.79949,1.84766,1.8941,5885.8,5879.67,1.00051
2.42808,0.000206378,0.0176047,0.0176504,2.39918,2.4282,2.45676,7298.56,6902.01,1.00001
1.8399,0.00033677,0.0256801,0.0256638,1.7969,1.83984,1.8815,5838.2,6270.93,1.00005
2.49355,0.000191505,0.0162827,0.0164791,2.46664,2.49366,2.52006,7238.76,6125.78,1.00054
1.91752,0.000316702,0.0245375,0.0245296,1.87663,1.91742,1.95756,6027.99,6286.23,1.00008
2.24941,0.00023624,0.0189301,0.0187327,2.21797,2.24951,2.28066,6432.42,6602.83,1.00002
1.94063,0.000356569,0.0274027,0.0276357,1.89529,1.94084,1.98516,5949.93,6227.25,1.00051
2.1488,0.000258192,0.0205487,0.0204154,2.11471,2.14882,2.18237,6356.23,6337.93,0.999937
2.17812,0.000259354,0.0210543,0.0209788,2.14327,2.17821,2.21242,6605.45,6955.94,1.00013
2.40722,0.000206151,0.0174377,0.0174206,2.37851,2.40737,2.4356,7182.29,6999.55,1.00005
2.20859,0.00024432,0.0196624,0.0195926,2.17605,2.20876,2.24066,6495.11,6626.33,0.999916
1.78742,0.000352595,0.0270536,0.0269314,1.74263,1.78746,1.83166,5910.69,6270.28,1.00016
1.8347,0.000370884,0.0285009,0.0283621,1.78749,1.83484,1.88097,5939.26,5920.14,1.00046
2.05654,0.000287414,0.0228624,0.0227283,2.0188,2.05657,2.09371,6356.25,6635.76,1.00015
2.36423,0.000223961,0.018776,0.0187104,2.33337,2.36451,2.39513,7055.91,6740.85,1.0001
2.17432,0.000252201,0.0201602,0.0200003,2.14079,2.17445,2.2072,6412.02,6556.07,0.999926
1.89603,0.000327743,0.0255305,0.0256342,1.85367,1.89611,1.9375,6098.1,6134.26,1.0002
2.03364,0.000286973,0.0225868,0.0223947,1.99597,2.03365,2.07031,6214.61,6374.38,1.00004
2.03317,0.000329634,0.025604,0.025775,1.99096,2.03336,2.07476,6066.05,6304.47,1.00046
2.36628,0.000213191,0.0178219,0.0177171,2.3369,2.36649,2.39525,7015.08,6803.19,0.99993
1.9164,0.000348286,0.0269638,0.0269166,1.87182,1.91641,1.96052,6025.16,6168.71,1.00044
2.01981,0.000306168,0.0241761,0.0241145,1.98008,2.01982,2.05929,6261.85,6206.05,1.00027
2.22213,0.000248207,0.0202946,0.0202227,2.1885,2.22227,2.25537,6700.22,7003.8,1.00009
2.55993,0.000186163,0.0162802,0.0165606,2.53325,2.56011,2.58654,7683.49,6910.5,1.00072
2.42612,0.000202178,0.0170892,0.0171389,2.39799,2.42624,2.45387,7167.44,6780.94,1.00015
2.50849,0.000189469,0.0161415,0.016316,2.48182,2.50866,2.5348,7261.38,6063.43,1.00062
2.45282,0.000197695,0.0165909,0.016657,2.42547,2.45289,2.47971,7049.23,6420.91,1.00045
2.1767,0.000252296,0.0199923,0.0198372,2.14363,2.1768,2.20941,6297.96,6770.67,0.99988
2.06815,0.000277794,0.0218802,0.0216608,2.03181,2.06806,2.10387,6225.18,6497.66,0.999988
2.09024,0.00028083,0.0224532,0.0223724,2.05328,2.09024,2.12676,6438.01,6782.5,1.00016
2.12155,0.000301967,0.023812,0.0239811,2.08235,2.12184,2.1603,6229.61,6483.55,1.0004
1.93406,0.000366795,0.0280098,0.0283473,1.88777,1.9344,1.97944,5874.83,6035.94,1.00055
2.04967,0.000327963,0.0254667,0.025686,2.00769,2.04992,2.09113,6061.32,6358.87,1.00047
2.39333,0.000212121,0.0179596,0.0180136,2.36375,2.39353,2.42269,7187.34,7066.77,1.00001
2.22268,0.000242361,0.0197475,0.0196,2.19008,2.22286,2.25491,6652.03,6573.33,0.999992
2.4812,0.000193554,0.016581,0.0166792,2.45377,2.48128,2.5082,7368.72,6711.08,1.00044
2.43703,0.000200037,0.0168394,0.016872,2.40926,2.4371,2.4644,7097.91,6326.18,1.00037
2.48625,0.000192626,0.0164063,0.0164569,2.45912,2.48633,2.51297,7275.66,6373.38,1.00048
1.81789,0.000342693,0.0260629,0.026116,1.77436,1.81781,1.86011,5808.95,6244.67,1.00005
1.61923,0.000431682,0.0326884,0.0324467,1.56485,1.6197,1.67216,5774.99,5762.66,1.00053
1.71867,0.000409603,0.0311129,0.0309715,1.66694,1.71897,1.76866,5809.99,5785.76,1.00054
1.87806,0.00036767,0.0282135,0.0282509,1.8313,1.87827,1.92397,5921.26,5972.27,1.0005
1.94756,0.000327906,0.0256346,0.02556,1.90533,1.94768,1.98958,6138.64,6297.22,1.00033
2.06188,0.000284665,0.0226542,0.0224688,2.02428,2.06194,2.09859,6363.34,6670.36,1.00013
2.23251,0.00023899,0.0192905,0.0191626,2.20052,2.23268,2.26402,6525.14,6698.75,0.999907
2.37677,0.000210399,0.017415,0.0173983,2.3481,2.37689,2.40526,6859.48,6439.25,1.00019
2.49337,0.000191529,0.0162842,0.0164717,2.46646,2.49348,2.51987,7238.14,6125.78,1.00054
2.12904,0.000263246,0.0207458,0.020534,2.09478,2.12911,2.16291,6229.3,6509.32,0.99991
1.93261,0.000312818,0.0242867,0.0242183,1.89209,1.93254,1.9722,6051.1,6440.79,1.00007
1.80754,0.000359386,0.0277599,0.0275393,1.76147,1.80754,1.85286,5999.88,6268.26,1.00032
1.85637,0.000362795,0.0279619,0.0278581,1.81011,1.85635,1.902,5974.3,5862.06,1.00044
1.76488,0.000403679,0.0306399,0.0306824,1.71421,1.76522,1.81418,5794.35,5787.93,1.00055
1.8146,0.000382047,0.0292232,0.0290886,1.76607,1.81491,1.86194,5884.79,5813.87,1.0005
1.85894,0.00035504,0.027466,0.0272354,1.81341,1.859,1.9039,6023.52,6152.68,1.00039
2.17802,0.000256329,0.0208127,0.0206897,2.14348,2.17813,2.21199,6607.67,6956.15,1.00008
2.28906,0.00022843,0.0188321,0.0186511,2.25823,2.28925,2.31978,6811.89,6778.68,0.999963
2.47399,0.000194413,0.0165499,0.0166051,2.44663,2.47406,2.50087,7267.46,6757.79,1.00044
2.43986,0.00019957,0.016778,0.0167682,2.41217,2.43992,2.46713,7077.58,6395.65,1.00039
2.56413,0.000182685,0.0157339,0.0160269,2.53825,2.56429,2.58994,7427.53,6802.12,1.00069
2.27412,0.000230946,0.0186022,0.0185251,2.24335,2.27428,2.30473,6499.45,6758.14,1.0
1.85341,0.000333546,0.0253416,0.0253525,1.8109,1.85333,1.89451,5793.98,6003.66,1.00001
1.96684,0.000317179,0.0249064,0.0249225,1.92567,1.96691,2.0074,6194.67,6529.63,1.00027
2.02845,0.000322587,0.0252005,0.0253969,1.98681,2.0287,2.06981,6141.05,6331.18,1.00042
1.84521,0.000378408,0.0289318,0.0289626,1.79713,1.84546,1.89211,5877.72,5879.67,1.00052
1.90808,0.000356541,0.0274805,0.0275245,1.86253,1.90817,1.95283,5971.25,5926.8,1.00047
2.1372,0.000266615,0.0214795,0.0213494,2.10166,2.13732,2.17199,6528.59,6914.36,1.00011
2.44029,0.000201265,0.0171847,0.0171389,2.41201,2.44036,2.46822,7317.7,6590.47,1.00005
2.57113,0.000182773,0.0159678,0.0162789,2.54497,2.57129,2.59723,7661.42,6959.56,1.00071
2.58863,0.000180363,0.015729,0.0159454,2.56283,2.58883,2.61448,7632.21,7035.79,1.00075
2.36103,0.000213273,0.0175977,0.017591,2.33193,2.36118,2.38985,6816.9,6731.96,1.00016
1.99771,0.000295637,0.0228846,0.022795,1.95951,1.99771,2.03501,6010.37,6309.95,0.999967
2.00902,0.000293557,0.0230561,0.0228691,1.97052,2.00906,2.04656,6189.12,6537.82,1.00006
1.84569,0.000348224,0.0269967,0.0269166,1.80072,1.84569,1.88979,6037.87,6271.85,1.0003
1.86178,0.000364677,0.0280687,0.0279841,1.81523,1.86183,1.90744,5955.21,5927.72,1.00046
1.86874,0.000370778,0.0284208,0.0284511,1.82164,1.86895,1.91486,5907.6,6018.56,1.0005
1.87863,0.000366932,0.0281681,0.0281842,1.83192,1.87881,1.92445,5925.45,5972.27,1.00049
2.10414,0.000279765,0.0224052,0.022365,2.06741,2.10421,2.14061,6454.49,6700.16,1.00018
2.43485,0.000205468,0.0175514,0.0175762,2.40599,2.43497,2.46352,7319.88,6831.42,1.00001
2.42377,0.00020274,0.0171598,0.0171982,2.39545,2.42389,2.45168,7189.69,6945.14,1.00017
2.46633,0.000195576,0.0165965,0.016657,2.43886,2.46634,2.49333,7219.81,6564.69,1.00043
2.41428,0.000203809,0.0170937,0.017087,2.38615,2.41438,2.44208,7046.35,6553.13,1.00026
2.14037,0.000260589,0.0205659,0.0203857,2.10639,2.14044,2.17385,6247.36,6526.91,0.999906
1.74404,0.000362939,0.0276045,0.0274948,1.6982,1.74411,1.78899,5805.95,6317.42,1.00012
1.70748,0.000407737,0.0310232,0.0308974,1.6561,1.70779,1.7575,5831.92,5764.87,1.00051
1.70748,0.000407737,0.0310232,0.0308974,1.6561,1.70779,1.7575,5831.92,5764.87,1.00051
1.89051,0.000375731,0.0286511,0.0289922,1.84314,1.8908,1.93687,5847.8,5807.5,1.00055
2.12625,0.000303087,0.0238654,0.0240033,2.08705,2.12655,2.1652,6212.39,6528.75,1.0004
2.17244,0.000279892,0.0224064,0.022491,2.13586,2.17267,2.20927,6418.14,6738.99,1.00031
2.25975,0.000248394,0.020342,0.0203339,2.22612,2.25994,2.29298,6724.43,7029.94,1.00017
2.44892,0.000203483,0.0174313,0.0174131,2.4203,2.44904,2.47728,7357.01,6890.17,1.00001
2.55871,0.000184144,0.0160594,0.0163308,2.53239,2.55891,2.58499,7637.84,6842.21,1.00079
2.5255,0.000187289,0.0160575,0.0161307,2.49901,2.52558,2.55171,7368.46,6318.11,1.00064
1.8347,0.000370884,0.0285009,0.0283621,1.78749,1.83484,1.88097,5939.26,5920.14,1.00046
1.79096,0.00039224,0.0298917,0.0297854,1.74148,1.79125,1.83925,5843.11,5783.09,1.00053
1.83979,0.000375459,0.0287689,0.0286957,1.79219,1.84003,1.8866,5902.6,5887.9,1.0005
2.04056,0.000304174,0.0240428,0.02407,2.00114,2.04071,2.07981,6274.6,6138.21,1.0003
2.25104,0.000240822,0.0197877,0.0196444,2.21834,2.25126,2.28352,6768.15,6932.05,1.00007
2.27312,0.000231853,0.0190662,0.018918,2.24193,2.27333,2.30428,6776.5,6738.92,0.999975
2.29335,0.000226362,0.0185609,0.0184435,2.26288,2.29348,2.3236,6735.41,7042.67,0.999938
2.47991,0.000193453,0.0164072,0.016442,2.45277,2.48002,2.50659,7202.36,6170.54,1.00049
2.50247,0.00019043,0.0161428,0.0162641,2.47575,2.50262,2.52885,7185.57,6313.94,1.00056
2.23943,0.000238492,0.0190623,0.0188809,2.20783,2.2395,2.27091,6403.33,6617.73,1.0
1.94247,0.000310188,0.0237708,0.0236326,1.90269,1.94246,1.98141,5892.04,6256.59,0.999968
1.81412,0.000348111,0.0268666,0.0268499,1.76952,1.81417,1.85803,5982.95,6169.04,1.0002
1.79305,0.000383002,0.0293264,0.0291627,1.74447,1.7933,1.84057,5901.61,5770.35,1.00048
1.76477,0.000401411,0.0305058,0.0305045,1.7143,1.76504,1.81391,5810.16,5783.33,1.00054
1.85376,0.000372083,0.0285343,0.0284585,1.8065,1.85398,1.90021,5911.71,5904.69,1.00049
1.83215,0.000358758,0.0277263,0.0274429,1.78619,1.83225,1.87733,6012.09,6227.75,1.00038
2.14318,0.000259947,0.0208042,0.0206526,2.10857,2.14322,2.17713,6426.07,6580.79,0.999989
2.40427,0.000205707,0.0172631,0.0172056,2.37584,2.40442,2.43241,7056.88,6679.46,1.00013
2.59641,0.000179526,0.0156058,0.0158268,2.57081,2.59656,2.62214,7576.17,7048.07,1.00073
2.62509,0.000177056,0.0154385,0.0155525,2.59982,2.62522,2.65053,7609.26,7000.17,1.0007
1.91925,0.00031579,0.0242616,0.0240626,1.87849,1.91934,1.95878,5922.89,6100.19,1.00001
1.95188,0.000317332,0.0248927,0.0249299,1.91061,1.95192,1.99239,6180.38,6509.8,1.00023
1.74152,0.000394682,0.0301463,0.0299263,1.69172,1.74181,1.79061,5874.66,5790.52,1.00048
1.86787,0.000361652,0.0278716,0.0277617,1.82172,1.86789,1.9134,5970.77,5909.0,1.00045
1.94436,0.000331332,0.0258611,0.0257231,1.90163,1.94437,1.98671,6119.29,6251.1,1.00035
2.47923,0.000194454,0.0167105,0.0168646,2.4518,2.47926,2.50654,7420.13,6812.66,1.00045
2.51676,0.000188371,0.0160757,0.0162196,2.49023,2.51687,2.54298,7287.3,6039.81,1.00065
2.44352,0.000199379,0.0166511,0.0167163,2.41608,2.44362,2.47059,6981.93,6412.05,1.00043
2.35809,0.000214145,0.0175773,0.0175614,2.32906,2.35821,2.38685,6745.29,6459.9,1.00018
2.05646,0.0002809,0.0219045,0.0217053,2.02003,2.0564,2.09207,6097.31,6384.99,0.999942
1.90946,0.000319993,0.0248604,0.0247817,1.86808,1.90946,1.94989,6062.5,6402.13,1.00012
1.79686,0.00037242,0.028651,0.0284659,1.74934,1.79695,1.84349,5955.47,6021.74,1.00042
1.79129,0.000387576,0.02961,0.0294815,1.74212,1.79157,1.83923,5873.81,5811.33,1.00051
1.95979,0.00034449,0.0266472,0.0268499,1.91564,1.9599,2.00331,6013.87,6142.06,1.00047
1.99816,0.000321456,0.0251806,0.0251449,1.95668,1.99829,2.0393,6164.35,6193.87,1.00037
2.23612,0.000249676,0.0204243,0.0203561,2.20235,2.2363,2.26948,6704.79,7019.26,1.00014
2.34445,0.000218985,0.0183113,0.0182805,2.31447,2.34469,2.37442,7012.36,7063.4,0.999987
2.39629,0.00020742,0.0174214,0.0173835,2.36761,2.39644,2.42461,7080.81,6790.05,1.00008
2.23877,0.000237856,0.0191441,0.0189402,2.20706,2.23897,2.27033,6490.83,6768.71,0.999964
2.23066,0.000239959,0.0192208,0.0190069,2.19882,2.23081,2.26234,6436.46,6624.95,0.99997
1.98712,0.000300053,0.0229181,0.0228469,1.94891,1.98715,2.02467,5852.16,6285.37,0.999914
2.17432,0.000252201,0.0201602,0.0200003,2.14079,2.17445,2.2072,6412.02,6556.07,0.999926
1.83473,0.000364621,0.028108,0.0279841,1.78821,1.83474,1.88061,5979.39,6163.13,1.00043
1.82895,0.00037623,0.0288393,0.0287402,1.78115,1.82919,1.87583,5908.68,5864.22,1.00049
1.90124,0.000364793,0.0279859,0.0281249,1.85491,1.9015,1.94657,5919.27,5953.79,1.00051
1.94142,0.000331271,0.025859,0.0257453,1.89872,1.94148,1.9838,6119.14,6338.14,1.00035
2.28464,0.000237154,0.0195943,0.0194962,2.2523,2.28493,2.31654,6846.93,6989.52,1.0001
2.52303,0.000187576,0.0161078,0.0162271,2.49639,2.52309,2.54929,7401.04,6190.49,1.00058
2.45925,0.000196536,0.016592,0.0166348,2.43194,2.4593,2.4863,7137.34,6347.34,1.00045
1.99198,0.000299282,0.0228191,0.0227579,1.95393,1.99204,2.02934,5832.78,6294.0,0.999903
1.59021,0.000405305,0.0302695,0.0303414,1.53986,1.59017,1.63966,5595.12,6243.09,1.00011
1.87088,0.000339752,0.0264113,0.0263458,1.82715,1.87092,1.91389,6069.12,6389.93,1.00028
1.90671,0.000350097,0.0270919,0.0270278,1.86192,1.90674,1.95109,6019.6,6087.42,1.00043
1.90087,0.000369836,0.0282809,0.0285326,1.85415,1.90117,1.94677,5881.82,5925.02,1.00053
1.86871,0.000371371,0.028456,0.028503,1.82151,1.86891,1.91488,5903.46,6017.84,1.00051
2.11377,0.000295736,0.0234621,0.0235956,2.07534,2.11402,2.15219,6303.37,6583.58,1.00035
2.25957,0.000247388,0.0202755,0.0202523,2.226,2.25979,2.29268,6736.67,6996.94,1.00016
2.36567,0.000216463,0.0182123,0.0181915,2.33579,2.36598,2.39542,7095.93,7091.26,1.00001
2.57581,0.000181537,0.0156148,0.0158861,2.55018,2.57597,2.60149,7406.76,6894.51,1.00071
2.64661,0.000175727,0.0153894,0.0155228,2.62151,2.6467,2.67196,7675.9,6628.47,1.00055
2.28203,0.0002295,0.0188765,0.0186882,2.2511,2.28223,2.31283,6778.5,6810.46,0.999953
1.93409,0.000324789,0.0254133,0.0253673,1.89219,1.93412,1.97539,6146.78,6486.91,1.00027
1.77813,0.000391622,0.029885,0.029778,1.72858,1.77841,1.82646,5859.9,5830.02,1.00051
1.74737,0.00040821,0.0309561,0.0309196,1.69615,1.74763,1.79723,5784.5,5806.01,1.00056
2.20738,0.000286491,0.0227157,0.0228098,2.17012,2.20771,2.24437,6299.93,6650.44,1.00039
2.13199,0.000282656,0.022633,0.0227431,2.09511,2.13218,2.16901,6420.63,6830.21,1.00027
2.36422,0.000222771,0.0186953,0.018614,2.33346,2.36447,2.39486,7070.94,6893.47,1.00009
2.47271,0.000196369,0.0168886,0.0169758,2.44495,2.47278,2.50017,7432.64,6757.37,1.00021
2.73776,0.000172456,0.0152022,0.0153004,2.71283,2.73786,2.76299,7778.01,6713.85,1.00043
2.70629,0.000173022,0.0152362,0.015293,2.68146,2.70632,2.73153,7761.72,6516.84,1.00044
2.55419,0.000183969,0.0159686,0.0162345,2.528,2.55435,2.58035,7559.56,6970.63,1.0009
1.95115,0.000319605,0.0250611,0.0250337,1.90982,1.95125,1.992,6175.33,6486.91,1.00025
1.87463,0.000362816,0.0279297,0.0278803,1.8283,1.87467,1.92025,5955.1,5928.34,1.00047
1.97404,0.00034474,0.0266281,0.0268647,1.92997,1.97425,2.01732,6009.12,6126.21,1.00048
2.36957,0.000228521,0.019065,0.0191552,2.33835,2.36986,2.40094,6984.97,6869.83,1.00016
2.3658,0.000229181,0.0191072,0.0191774,2.33451,2.36611,2.39724,6973.34,6856.65,1.00015
2.56118,0.000188535,0.016475,0.0166199,2.53418,2.56134,2.58806,7666.13,6960.74,1.00055
2.64176,0.000177761,0.0156769,0.0159157,2.61609,2.64196,2.66757,7801.65,6746.75,1.00054
2.5732,0.000181868,0.0158233,0.0160491,2.54721,2.57343,2.59924,7598.66,7022.44,1.00085
2.2539,0.000234549,0.018948,0.0187475,2.22257,2.25404,2.28506,6536.59,6692.91,0.999983
1.86839,0.000329273,0.0251313,0.0250337,1.82628,1.86837,1.9091,5849.2,5955.87,1.00002
1.93702,0.000316612,0.0247761,0.0247817,1.89611,1.93699,1.97739,6154.98,6245.66,1.00018
1.88449,0.000355403,0.0274569,0.0273317,1.83901,1.88447,1.92939,5999.67,6087.42,1.00044
1.73726,0.000416107,0.0314501,0.0314756,1.68514,1.73755,1.78795,5746.78,5657.15,1.00058
1.80773,0.00038471,0.0293993,0.0292295,1.75894,1.80803,1.85532,5873.48,5813.87,1.00051
1.95587,0.00033241,0.0259189,0.0258565,1.91309,1.95597,1.99835,6106.84,6202.19,1.00038
2.36716,0.00022346,0.0187442,0.0186733,2.33635,2.36742,2.39797,7062.85,6740.85,1.0001
2.33907,0.000219628,0.0183286,0.0182434,2.30906,2.3393,2.36906,6987.43,7060.15,0.99998
2.48766,0.000192445,0.0164693,0.0165829,2.46037,2.48775,2.51443,7351.95,6830.46,1.00047
2.53132,0.000186517,0.015981,0.0161603,2.50491,2.53139,2.55748,7346.71,6254.19,1.00074
2.5948,0.000179568,0.0155422,0.0157452,2.56927,2.59495,2.62033,7495.7,7036.52,1.00064
2.24088,0.000237351,0.0191207,0.0189254,2.20922,2.24108,2.27241,6501.16,6773.45,0.99997
1.73862,0.000364173,0.0275157,0.0275096,1.69262,1.73847,1.7834,5728.6,6219.01,1.00008
1.76487,0.000369541,0.028445,0.0282361,1.71761,1.76494,1.81115,5956.21,6104.51,1.00033
1.7753,0.000399004,0.030335,0.0302821,1.72512,1.7756,1.8241,5813.66,5761.41,1.00054
1.88501,0.000379849,0.028904,0.0293184,1.83717,1.88532,1.93182,5821.77,5950.38,1.00056
2.02431,0.000313727,0.0246659,0.024752,1.98373,2.0244,2.06445,6226.57,6254.29,1.00034
2.23041,0.000241443,0.0197273,0.0195851,2.19778,2.23057,2.26262,6690.89,6601.6,1.00001
1.95567,0.00030628,0.0236439,0.023477,1.91608,1.95568,1.9943,5979.53,6366.73,0.999997
1.68314,0.000412632,0.0313748,0.0311865,1.63122,1.68344,1.73387,5823.43,5821.95,1.00051
1.76568,0.000396872,0.0302314,0.0300968,1.71553,1.76598,1.81455,5839.3,5829.64,1.00053
1.85278,0.000377155,0.0288386,0.0289107,1.80491,1.85301,1.89958,5880.12,5879.67,1.00052
2.10398,0.000296031,0.0234737,0.0235511,2.06548,2.10424,2.14253,6310.83,6442.95,1.00034
2.04958,0.000292267,0.0232223,0.02301,2.01131,2.04959,2.08727,6342.49,6583.75,1.00019
2.27667,0.000236168,0.0194922,0.0193035,2.24434,2.27697,2.3085,6832.27,7094.18,1.00007
2.58023,0.000181474,0.0158491,0.0161159,2.55416,2.58037,2.60626,7654.8,6966.64,1.00075
2.36792,0.000211942,0.0176042,0.0175836,2.33885,2.36803,2.39657,6913.16,6973.91,1.00008
2.05734,0.000280413,0.0219964,0.0218016,2.02079,2.05728,2.09312,6171.48,6529.09,0.999976
1.87774,0.000326903,0.0251707,0.0251375,1.83585,1.87776,1.91877,5953.73,6287.07,1.00007
1.75783,0.000372068,0.0286212,0.0283696,1.71023,1.75788,1.80432,5948.38,6066.71,1.00034
1.79318,0.000391348,0.0298328,0.029741,1.74377,1.79346,1.8414,5846.08,5783.09,1.00053
1.83498,0.000389925,0.0296349,0.0298447,1.78613,1.83524,1.88287,5809.95,5766.12,1.00056
1.86892,0.000377291,0.0288033,0.02897,1.82138,1.86923,1.91566,5862.4,5854.88,1.00054
2.11604,0.000277752,0.0222787,0.0222538,2.07947,2.11613,2.15233,6470.39,6627.56,1.00019
2.1488,0.000258192,0.0205487,0.0204154,2.11471,2.14882,2.18237,6356.23,6337.93,0.999937
1.93596,0.00031153,0.0239399,0.0237587,1.89581,1.93601,1.9751,5926.49,6097.66,0.999992
1.57884,0.000418489,0.0317868,0.0315275,1.52584,1.57888,1.63057,5796.91,6086.64,1.00035
1.63417,0.000430754,0.0325997,0.0324022,1.57993,1.63456,1.68693,5767.74,5646.72,1.00054
1.56966,0.000463848,0.0347673,0.0346854,1.51209,1.57007,1.62568,5654.08,5550.83,1.00062
1.65332,0.000440795,0.0331517,0.0331509,1.59833,1.6536,1.70668,5692.93,5525.96,1.00061
1.93058,0.000339031,0.0263668,0.0262643,1.88686,1.93063,1.97383,6078.72,6332.03,1.00039
2.17812,0.000259354,0.0210543,0.0209788,2.14327,2.17821,2.21242,6605.45,6955.94,1.00013
2.37848,0.000213541,0.0180134,0.0180062,2.34893,2.37873,2.40787,7132.6,6960.16,0.999997
2.53623,0.000289564,0.0227688,0.0225652,2.49851,2.5363,2.5737,6211.09,6552.69,1.00008
2.37778,0.000354501,0.0273508,0.0268944,2.33216,2.37801,2.42255,5969.24,6131.15,1.00023
2.43484,0.000323954,0.0248201,0.0244036,2.39339,2.435,2.47591,5887.66,6492.77,0.999989
2.47916,0.000309271,0.0241317,0.0236845,2.43885,2.47931,2.51892,6112.6,6412.54,1.00001
2.8143,0.000220431,0.0192098,0.0194146,2.78263,2.81445,2.84592,7607.14,6668.84,1.00074
2.5457,0.000286499,0.0226121,0.022454,2.50827,2.5458,2.58306,6269.71,6498.24,1.00007
2.28148,0.000380223,0.0277872,0.0274133,2.23559,2.28158,2.3274,5350.47,5984.43,0.999989
